Candidate_ID,Soft_Drinks_perc,Fresh_Food_perc,Car_Care_perc,Non_Foods_perc,Hot_Coffee_and_Tea_perc,RECENCY,FREQUENCY,AOV,MONETARY,ABS,UNIQUE_CITIES_VISITED,UNIQUE_STATIONS_VISITED,UNIQUE_PRODUCTS,Days_bw_trx
188,0.08414219451965269,0.004913348674954506,0.6503406536693296,0.03316200756727123,0.22744179556879204,323,9,51.8,505.15,8.01,5,10,20,35.9
189,0.07655553000784139,0.1930936040228484,0.2519066699766922,0.4231808058053827,0.0552633901872353,23,10,56.76,542.84,7.39,2,10,20,2.3
190,0.002031933515378229,0.027052937218105973,0.42318830283429026,0.38052158498682537,0.16720524144540003,94,10,53.15,604.01,4.44,5,9,23,9.4
191,0.17629028167979133,0.21013310447482217,0.03704582923303153,0.4722821985139698,0.10424858609838507,242,13,56.86,791.61,5.61,2,9,16,18.6
192,0.1735104120316024,0.26279790608385567,0.01727690652652607,0.06531607121962493,0.48109870413839095,237,7,56.51,426.84,4.97,3,9,23,33.9
193,0.04065443352956323,0.4347294607873988,0.13241296688633591,0.2319659735073853,0.16023716528931684,54,11,23.42,261.34,8.95,6,8,21,4.9
194,0.12403703765652332,0.3582607243548671,0.09949284675317704,0.23581186908563864,0.18239752214979393,138,10,59.55,687.3,3.41,2,10,13,13.8
195,0.2001528785089667,0.5073174780000265,0.24226020189115713,0.044450429760956284,0.005819011838893184,333,18,39.93,647.52,5.29,5,7,19,18.5
196,0.10652572671176228,0.3166187951817767,0.01848988484191204,0.24021697764974825,0.3181486156148009,272,14,33.56,447.54,4.14,2,7,16,19.4
197,0.12057998274067899,0.43677178774754616,0.03340850492286377,0.02315099664271611,0.3860887279461949,41,15,33.43,557.19,2.13,4,7,28,2.7
198,0.1550156149378313,0.2641956815393994,0.1292889206165439,0.06409711359974728,0.38740266930647826,98,8,56.5,450.71,9.38,3,8,21,12.2
199,0.36096782939712657,0.266582076922434,0.07137329400031749,0.20045879461023536,0.10061800506988665,183,16,46.66,862.81,2.64,5,9,23,11.4
200,0.01518115207210895,0.393979864389771,0.023254478241252922,0.474237964785362,0.09334654051150525,128,14,24.77,325.48,5.44,4,11,13,9.1
201,0.03407092793845722,0.12991798684282888,0.3433451795348694,0.21927444867623327,0.2733914570076112,229,11,57.17,596.01,1.52,6,10,18,20.8
202,0.21062357508791504,0.23086171448363574,0.3705708735404395,0.05626608220303446,0.13167775468497514,317,8,28.41,262.58,4.2,7,9,22,39.6
203,0.0284364600373124,0.49995022951439844,0.3279647874907003,0.004575197658672072,0.13907332529891694,86,15,52.1,770.32,5.84,5,9,18,5.7
204,0.4225908162512955,0.03244937098588396,0.1367372356083554,0.4025954613277358,0.0056271158267294594,256,10,53.58,539.23,3.35,6,4,25,25.6
205,0.11319962856838102,0.033417458164655744,0.24452654632822093,0.33545488676566987,0.27340148017307236,209,10,63.28,590.5,6.17,8,10,26,20.9
206,0.09688888875495123,0.2985379844824424,0.28054510435640506,0.05792590087443534,0.26610212153176593,215,13,76.73,908.33,4.46,3,12,19,16.5
207,0.026656667193995273,0.641155097603087,0.1847641819407556,0.09081961503362321,0.056604438228538896,100,9,29.53,282.35,7.32,5,13,13,11.1
208,0.35641730472597644,0.1242192810559357,0.3858651171679054,0.02021538003624508,0.11328291701393743,49,9,49.21,375.56,7.72,7,6,22,5.4
209,0.1319213864950471,0.26609702310459105,0.0653002301300648,0.1672715664201343,0.3694097938501627,201,9,45.85,475.3,3.83,4,9,28,22.3
210,0.2891240169524141,0.08014600509723446,0.007465170235501892,0.6167680262380688,0.006496781476780851,258,8,56.51,502.54,5.15,8,12,20,32.2
211,0.15484968932249757,0.05612035934779662,0.20859707156420906,0.11953530664882835,0.4608975731166683,178,10,53.24,466.5,5.37,7,13,20,17.8
212,0.106777138024602,0.36035675232598957,0.12709284313504413,0.16161684508476087,0.24415642142960348,245,11,44.71,530.0,6.24,4,1,22,22.3
213,0.23619191094259662,0.4726770943238672,0.1669277306727021,0.06174856341492641,0.06245470064590762,123,11,43.39,496.84,5.03,2,8,14,11.2
214,0.5342206440258787,0.1089467869577174,0.046747346866302046,0.17487101125213061,0.1352142108979714,342,9,33.25,261.51,5.38,3,13,20,38.0
215,0.06919663085311564,0.05238977431271665,0.008468018094825714,0.003551368192167686,0.8663942085471744,171,17,64.82,1001.94,4.51,5,6,26,10.1
216,0.10293991371326225,0.08944478411920433,0.2099170896031476,0.04540578641601653,0.5522924261483694,333,12,56.89,657.8,5.23,5,8,18,27.8
217,0.2147739733329664,0.013033954845445062,0.07522339467073333,0.29403089110206315,0.40293778604879216,136,9,63.77,619.64,7.6,6,7,17,15.1
218,0.09324683454362667,0.14067145168034556,0.027051355480880255,0.7000230734064868,0.03900728488866064,59,7,45.34,335.02,6.29,5,9,15,8.4
219,0.49092708500159726,0.1800311391737875,0.16063600593722155,0.12339253287126929,0.045013237016124474,193,8,40.15,325.32,6.4,5,13,25,24.1
220,0.07490791259803044,0.0960656755955165,0.07957754036518241,0.5832325879403842,0.16621628350088646,268,17,33.83,636.77,6.45,3,10,23,15.8
221,0.004382169285289053,0.2557301499603385,0.15829739234137183,0.19325689320237183,0.38833339521062893,260,11,55.38,672.08,4.69,7,13,12,23.6
222,0.05500019989392953,0.14527333857535174,0.40877330209868623,0.34283996142966555,0.04811319800236695,95,9,34.4,324.22,5.64,2,9,21,10.6
223,0.4373881190371529,0.0657074151345578,0.06549984847793422,0.1990510355520428,0.23235358179831248,125,16,77.73,1386.45,2.83,2,9,22,7.8
224,0.2471826906434747,0.027332034899593776,0.5980330293533748,0.08793955600522906,0.0395126890983276,41,10,30.39,283.71,7.54,8,15,17,4.1
225,0.21924148914697567,0.311064916835369,0.19782297265356683,0.16555119626412046,0.10631942509996795,254,8,54.1,498.85,1.0,4,10,20,31.8
226,0.36657107116916404,0.041678093973624555,0.24044424471269213,0.2135599218038889,0.13774666834063046,7,11,73.5,845.69,4.83,4,9,17,0.6
227,0.37220621893550765,0.19835442384593788,0.02447658222354354,0.07202170251427456,0.33294107248073623,216,14,58.99,932.29,7.28,2,6,21,15.4
228,0.018762340713214306,0.4514246111239715,0.16194787748368733,0.15521111925281939,0.21265405142630764,69,13,52.64,696.92,2.27,3,2,21,5.3
229,0.391571766135985,0.09612329449049628,0.25486073124006364,0.18758165245076694,0.06986255568268822,69,11,35.47,346.25,5.8,2,7,24,6.3
230,0.24239095056124654,0.18351341698389273,0.12347246571546865,0.21849499006744652,0.2321281766719455,81,10,29.27,297.7,3.64,2,8,21,8.1
231,0.194185187242262,0.28587553856694814,0.18840717594918008,0.17962876305237013,0.15190333518923957,30,19,61.55,1109.17,4.26,3,9,20,1.6
232,0.241664739807065,0.029869370093057478,0.36798269654595384,0.35534910151189725,0.005134092042026428,73,13,72.59,1018.25,6.89,4,6,27,5.6
233,0.45634346158415595,0.036024960145271116,0.10657482130656334,0.35529349724581416,0.045763259718195275,262,10,43.42,429.97,5.4,3,9,27,26.2
234,0.37514531846037014,0.3929874958782936,0.1559528257507251,0.001410752319507938,0.07450360759110329,89,10,32.91,373.39,1.0,8,6,28,8.9
235,0.13257132419110834,0.5489435658529447,0.1380475818838401,0.0415648682361027,0.13887265983600414,208,11,13.13,154.69,3.05,5,7,21,18.9
236,0.16830012288836835,0.32802399750405653,0.02452379951130026,0.31024745891954175,0.16890462117673316,213,7,35.29,265.25,6.95,5,15,20,30.4
237,0.43877988154733466,0.055683143480264034,0.13328138341823084,0.3578604410330611,0.014395150521109646,322,7,48.3,299.82,5.9,4,6,18,46.0
238,0.4949912642558692,0.20820374713320705,0.01256097675559266,0.06402332407420294,0.22022068778112816,266,17,73.99,1501.41,8.5,5,5,24,15.6
239,0.02925120465344886,0.36610473046214814,0.17807197263386113,0.406929791266956,0.019642300983585843,293,13,60.1,888.04,8.37,5,13,22,22.5
240,0.1922100660636412,0.34002023934127495,0.32500032538022594,0.12971617611125896,0.013053193103598903,207,16,54.58,974.17,4.32,8,7,17,12.9
241,0.5614838144328292,0.009844106251406196,0.00884670459071879,0.154610391966743,0.2652149827583029,333,14,44.0,574.14,10.01,5,9,22,23.8
242,0.15682291147758246,0.12254094756463475,0.06292477834759398,0.03407179013596059,0.6236395724742282,77,15,41.25,627.61,5.05,5,8,26,5.1
243,0.13542638747681113,0.14637872922778736,0.04356451559626228,0.3861621109752323,0.28846825672390697,288,9,71.08,546.9,3.07,2,4,22,32.0
244,0.08726863749995624,0.03007735324807814,0.3991731315761241,0.37181489919087657,0.11166597848496487,47,9,53.01,484.44,3.73,2,10,10,5.2
245,0.42065726341029486,0.02286263029436194,0.07904872578624737,0.40144930678867147,0.07598207372042444,110,9,18.46,142.61,1.0,2,8,11,12.2
246,0.15642413942424083,0.0779110465239316,0.049268799964770155,0.6354596377921427,0.0809363762949148,200,8,39.9,325.95,8.21,6,8,22,25.0
247,0.5858540690638524,0.06818256434267415,0.06253454052037938,0.00825297246378027,0.27517585360931396,210,12,37.13,472.02,8.19,7,8,14,17.5
248,0.06808656970622518,0.29588734273561773,0.09493232262837718,0.5106995469018939,0.03039421802788603,154,10,41.81,399.7,2.97,4,9,25,15.4
249,0.24464418744873997,0.18065220203533375,0.1776285990056013,0.22454495230045113,0.17253005920987383,10,13,58.44,759.33,4.54,7,10,29,0.8
250,0.2114936933418775,0.030236999154809218,0.007106517200602334,0.5451023314721148,0.20606045883059615,353,13,48.39,723.57,5.19,8,9,22,27.2
251,0.4344971790652523,0.1792426218530081,0.03404956972761943,0.03649581355441234,0.31571481579970784,157,18,48.85,741.58,3.08,3,14,30,8.7
252,0.23429346049622396,0.09319162399229879,0.2816889627385587,0.027634001164302164,0.36319195160861645,261,16,69.7,1245.37,1.49,4,10,32,16.3
253,0.10799773000083392,0.5505506072209777,0.12807693233512507,0.2093459764343305,0.004028754008732967,77,15,39.55,515.16,4.58,4,12,19,5.1
254,0.030220093370168982,0.20027156805014398,0.2627233036530096,0.36821836406002345,0.13856667086665395,257,13,77.96,825.7,4.36,3,11,25,19.8
255,0.2213968116198675,0.366759801393325,0.2821943985026804,0.007537552197029672,0.12211143628709735,131,18,39.93,628.35,4.22,3,7,23,7.3
256,0.01997425212454934,0.0499351628659337,0.777895648750461,0.02769978794915091,0.12449514830990516,67,12,51.34,681.37,5.45,2,5,20,5.6
257,0.2831448074003834,0.35651771911918545,0.24121757393688456,0.0028877601543121586,0.11623213938923443,228,17,45.78,748.76,7.86,3,9,23,13.4
258,0.5328423412798915,0.06720248655246362,0.31548193409496805,0.024673727449430277,0.05979951062324669,163,11,51.85,655.35,4.39,5,11,15,14.8
259,0.1184833722983329,0.03336030903929883,0.1963982940243479,0.2739933172433315,0.3777647073946888,15,14,56.67,801.21,5.34,2,5,29,1.1
260,0.08107401398984398,0.06654219024836965,0.04009525749567769,0.367299040463153,0.4449894978029557,232,5,56.51,228.54,6.45,6,12,14,46.4
261,0.006615427521833892,0.5672695651224402,0.011000478746243996,0.1606362162773861,0.25447831233209595,195,11,38.7,462.64,6.11,4,12,18,17.7
262,0.2917362142254864,0.17838198505475647,0.2305328807402982,0.05907982881387824,0.24026909116558062,349,15,33.16,419.8,3.77,4,7,15,23.3
263,0.015376774476300582,0.4146897630246355,0.14605365362721479,0.313017045417789,0.11086276345406011,30,6,87.55,586.09,5.19,4,6,25,5.0
264,0.31824212593021994,0.23055881837857645,0.4057272786432178,0.02626875906092331,0.019203017987062563,359,11,42.74,407.73,6.1,5,13,14,32.6
265,0.043778657610021574,0.026809392106058427,0.31682281621050135,0.038168337938694424,0.5744207961347243,338,10,60.49,567.49,2.74,1,9,22,33.8
266,0.10438548338791034,0.05108124162165792,0.3961783143585702,0.2731493910597929,0.1752055695720686,331,10,25.89,285.91,7.53,5,11,21,33.1
267,0.06969481359613028,0.10921762926080751,0.022302382483296097,0.4822866484402541,0.3164985262195121,316,11,45.81,595.41,7.86,7,7,23,28.7
268,0.41704128236179,0.08833818409089969,0.4525218180073327,0.029742456091804963,0.012356259448172579,296,17,48.09,775.52,3.55,5,7,17,17.4
269,0.05318679630852204,0.11085334604938467,0.3618066547992673,0.23184367150740207,0.24230953133542388,330,13,57.09,839.99,5.39,2,11,25,25.4
270,0.09429956800264616,0.07223312044783606,0.07889194960523736,0.7476105130330175,0.006964848911262998,220,11,9.16,88.33,6.28,4,6,18,20.0
271,0.37238941861027475,0.15953042423873154,0.10655933160632294,0.23844551457966667,0.1230753109650041,147,9,52.49,530.48,3.91,1,10,27,16.3
272,0.33631810724304323,0.37581280931389904,0.08911917627862909,0.05273744420684309,0.14601246295758574,259,13,32.75,452.62,5.96,6,11,19,19.9
273,0.40807540202302633,0.039651865202509975,0.16349819572046118,0.16736288730868837,0.22141164974531435,292,11,54.87,529.34,5.33,4,14,12,26.5
274,0.03306930048291749,0.2949452217714964,0.5619759170218437,0.046431270957082375,0.0635782897666601,299,8,34.46,253.87,2.06,3,5,25,37.4
275,0.5350719887110436,0.03005573587701985,0.2900731228605004,0.10204415698951722,0.04275499556191901,143,8,37.17,253.55,5.92,5,7,16,17.9
276,0.4350904298564032,0.1253246716234613,0.15379739568888973,0.0946499577705498,0.1911375450606959,235,14,45.9,612.46,2.8,5,10,23,16.8
277,0.032291005621754146,0.08971141835084462,0.6306314075917826,0.053997447721206696,0.19336872071441197,115,8,34.22,241.27,6.88,7,10,20,14.4
278,0.06422831820900597,0.24247705824466062,0.02290502149225475,0.5716361202378957,0.09875348181618307,365,14,42.87,634.71,3.66,4,10,16,26.1
279,0.16064167673144164,0.04554450645270395,0.11099369852608279,0.43761876838788494,0.24520134990188652,90,10,32.1,384.49,4.68,3,7,20,9.0
280,0.3676422392328328,0.1173843799402815,0.059552385867480344,0.19993822326966335,0.25548277168974204,208,13,22.5,235.43,7.74,1,6,17,16.0
281,0.0646524782283987,0.06489772929040577,0.01321572421158399,0.47164292823426646,0.3855911400353451,164,14,65.27,928.73,5.99,4,11,25,11.7
282,0.09132195331754746,0.26375472025201346,0.23242834066542353,0.12490177415738866,0.287593211607627,84,9,30.56,283.14,2.84,4,12,17,9.3
283,0.15574234120841346,0.08020731818962058,0.2124353928079472,0.03972158494074765,0.5118933628532711,77,7,47.32,386.12,2.97,5,10,26,11.0
284,0.4415666932169666,0.006425430890460891,0.02084807698672669,0.09634416463801067,0.434815634267835,161,9,61.29,552.97,3.8,4,11,12,17.9
285,0.06779473767789884,0.1262542841744277,0.007574968545278176,0.02864520880734241,0.7697308007950527,5,13,40.78,539.35,5.79,5,6,21,0.4
286,0.35560295719303053,0.0005247699128547844,0.32135843964483474,0.10800211196462145,0.2145117212846583,78,13,37.62,483.55,5.72,2,9,21,6.0
287,0.18649614288250704,0.22288681640844873,0.206358536754565,0.33800519379395977,0.04625331016051936,91,9,53.39,436.12,3.31,1,7,21,10.1
288,0.010271428236333728,0.12423065596880263,0.41167362978066674,0.07609848302942596,0.37772580298477093,87,13,66.77,713.85,2.67,4,10,23,6.7
289,0.47789472693311774,0.013449899205392503,0.15230124098988654,0.08000368462049948,0.2763504482511039,270,12,32.46,375.29,5.56,3,12,18,22.5
290,0.02693626078543867,0.16297186911725134,0.25154977903703757,0.3997220742307346,0.15882001682953803,104,10,47.75,392.03,4.64,4,6,17,10.4
291,0.15085209453299162,0.21106505553832022,0.445819094074416,0.18549291008572413,0.006770845768547905,339,11,24.01,269.47,9.31,3,12,31,30.8
292,0.4249702583879147,0.1859660447953105,0.17943783965751298,0.038624213870070305,0.1710016432891915,175,11,44.1,447.73,5.07,4,12,13,15.9
293,0.04917542069748085,0.10346314457314013,0.01107099820340344,0.1053432459885463,0.7309471905374293,54,17,50.51,870.26,8.63,4,9,14,3.2
294,0.006236853129725665,0.47709006963828327,0.0659374575215111,0.2582480416166639,0.19248757809381606,211,9,37.18,285.68,2.66,1,6,26,23.4
295,0.16097336484317232,0.2579109665199915,0.40538176849311885,0.09956808305427363,0.07616581708944366,95,15,43.15,759.17,1.85,2,11,23,6.3
296,0.1732282117570589,0.25942762659686064,0.2259623415854854,0.25142324751236395,0.0899585725482312,223,13,28.88,434.64,2.76,3,7,17,17.2
297,0.5647046250564127,0.0424716035392214,0.26076898591088715,0.0019152388732151995,0.1301395466202635,9,8,51.16,358.5,7.38,5,8,13,1.1
298,0.14099331557680347,0.15583061782337979,0.3672766106901337,0.15195955936983022,0.1839398965398528,53,7,65.84,431.99,8.51,4,6,21,7.6
299,0.13579483757794097,0.23393167176191032,0.12909270858909694,0.0380596596103379,0.46312112246071385,77,9,33.54,315.59,3.44,1,8,23,8.6
300,0.21380680462500964,0.1872534200640655,0.12067194784420385,0.09257410734026619,0.38569372012645475,206,13,40.66,443.09,4.08,6,11,21,15.8
301,0.31743755237370064,0.28287617350096644,0.011264043402529513,0.18099785303564023,0.20742437768716304,316,11,57.54,596.1,2.66,4,13,20,28.7
302,0.11249579325742552,0.1918706217453898,0.1686152102887383,0.20697873268827238,0.3200396420201738,302,14,68.18,859.51,1.38,3,9,22,21.6
303,0.2664634172547573,0.2012552289841096,0.49472839598988444,0.0029245129960164835,0.03462844477523202,310,12,27.6,386.28,6.44,3,7,28,25.8
304,0.0012185378017854863,0.16735398768477758,0.36645963207052784,0.04478726142559206,0.4201805810173171,330,12,47.47,649.94,5.45,3,11,27,27.5
305,0.015569579816399882,0.6824799126376607,0.10852697533630673,0.026786046909884488,0.16663748529974814,112,14,54.25,783.71,5.02,2,6,22,8.0
306,0.08731820587127657,0.09865716051137056,0.1080283462056793,0.47804654713717015,0.2279497402745034,351,9,48.47,439.77,2.2,1,3,15,39.0
307,0.10883912660517459,0.27503445431754775,0.36749821038772734,0.09289121455574856,0.15573699413380185,165,10,12.85,150.62,8.28,6,6,24,16.5
308,0.05376013570024127,0.08266072417013426,0.47272474436021455,0.0828067246658292,0.30804767110358056,279,10,57.52,674.65,3.99,6,6,19,27.9
309,0.21371927481755476,0.019566705466786936,0.1450204516418776,0.05132190225279978,0.570371665820981,27,9,72.79,778.1,6.07,1,13,17,3.0
310,0.15934311031381693,0.39544899521551286,0.19268013312148002,0.010702892911270263,0.24182486843791987,70,13,51.75,571.94,2.09,2,16,23,5.4
311,0.37476220938335736,0.11404809660415582,0.21194250593895197,0.26716723298479694,0.032079955088738,218,12,34.53,358.13,4.62,3,10,18,18.2
312,0.04076288575804811,0.16149000256251114,0.09054836589223986,0.31330915956239047,0.3938895862248104,365,6,42.3,271.76,5.58,3,8,19,60.8
313,0.10203461438284389,0.06325446876847511,0.3548532123565643,0.07518536602239159,0.40467233846972506,189,15,76.55,1167.26,5.65,5,10,20,12.6
314,0.16543811049995802,0.33053972854784125,0.030138200862322273,0.29347975047287833,0.18040420961700016,333,15,63.65,770.85,5.31,3,12,19,22.2
315,0.19066673354898078,0.03970206780476425,0.2881760415669193,0.4287269000379634,0.05272825704137217,306,11,59.6,540.74,5.99,6,7,19,27.8
316,0.03496985117663372,0.008314910117830478,0.35701174351417025,0.32470172836883354,0.27500176682253213,124,10,55.35,639.38,2.74,4,8,23,12.4
317,0.0390721256335245,0.07340480307877549,0.13363399267808165,0.10167197789420382,0.6522171007154146,19,9,40.08,413.97,5.39,3,6,26,2.1
318,0.039904716695710246,0.32315081238185434,0.1409257297407661,0.15205608940539062,0.3439626517762787,257,11,46.99,487.39,5.23,5,12,25,23.4
319,0.1581714111269679,0.6357840178524298,0.018434504426674988,0.014747972549214929,0.17286209404471253,296,14,48.83,790.57,5.46,5,6,20,21.1
320,0.2397401567723841,0.08894527547083145,0.022970261691680302,0.024857883468814918,0.6234864225962894,22,14,58.24,845.96,5.14,3,8,16,1.6
321,0.1553658564499099,0.28489557961652917,0.18745787871742592,0.3198052799382547,0.05247540527788029,40,5,72.63,407.61,2.45,1,10,26,8.0
322,0.21180953713554124,0.02025665044338905,0.4662109976892275,0.07702483528050791,0.22469797945133416,38,13,66.78,842.88,2.36,6,8,23,2.9
323,0.4482450454894926,0.2224044268166469,0.16090398132500022,0.08285882787973982,0.08558771848912053,48,15,28.71,364.04,1.0,3,7,27,3.2
